path,ext,size_bytes,mtime
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l26.lsm,.lsm,30859349,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l27.lsm,.lsm,27560675,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l28.lsm,.lsm,27560675,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l29.lsm,.lsm,27560675,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l3.lsm,.lsm,33058463,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l30.lsm,.lsm,27560675,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l31.lsm,.lsm,27560675,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l32.lsm,.lsm,27560675,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l33.lsm,.lsm,27560675,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l34.lsm,.lsm,27560675,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l4.lsm,.lsm,33058463,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l4_Max.lsm,.lsm,1171289,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l5.lsm,.lsm,33058463,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l6.lsm,.lsm,28660231,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l7.lsm,.lsm,28660231,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l8.lsm,.lsm,28660231,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w1\w1l9.lsm,.lsm,27560673,2018-11-01
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w2\w2.lsm,.lsm,176001695,2018-11-02
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w2\w2_1.lsm,.lsm,211187700,2018-11-02
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w2\w2_2.lsm,.lsm,211187700,2018-11-02
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w2\w2_3.lsm,.lsm,211187700,2018-11-02
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w2\w2_4.lsm,.lsm,844535716,2018-11-02
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w3\w3.lsm,.lsm,234319804,2018-11-04
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11118_N2_IBD5\w4\w4.lsm,.lsm,300676994,2018-11-04
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11518_BZ33_IBD5\w1\BZ33_IBD5_w1.lsm,.lsm,225550797,2018-11-05
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11518_BZ33_IBD5\w2\BZ33_IBD5_w2.lsm,.lsm,177617151,2018-11-05
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11518_BZ33_IBD5\w3\BZ33_IBD5_w3.lsm,.lsm,202980790,2018-11-05
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11518_BZ33_IBD5\w4\BZ33_IBD5_w4.lsm,.lsm,258405407,2018-11-05
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11518_BZ33_IBD5\w4\BZ33_IBD5_w4_10x.lsm,.lsm,6021118,2018-11-05
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11518_BZ33_IBD5\w4\BZ33_IBD5_w4_10x_Max.lsm,.lsm,384858,2018-11-05
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\11518_BZ33_IBD5\w5\BZ33_IBD5_w5.lsm,.lsm,208930046,2018-11-05
"L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\171026_HKK5_CB3pc_D1\Redo (p 3, 6, 7, 8)\Image3_p1018.lsm",.lsm,1324787,2017-10-26
"L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\171026_HKK5_CB3pc_D1\Redo (p 3, 6, 7, 8)\Image3_p2023.lsm",.lsm,1324787,2017-10-26
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\171208_HKK22_CB3%D5\HKK22_CB3%D5_max_p0.lsm,.lsm,45162728,2017-12-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180318_HKK5_CB6%D5\w1\w1l1\HKK5_CB6%D5_w1l1_max.lsm,.lsm,9778675,2018-03-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180511_HKK22_CD5\w1\l1\HKK22_CD5_w1l1.lsm,.lsm,6960535,2018-05-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180511_HKK22_CD5\w1\l2\HKK22_CD5_w1l2.lsm,.lsm,10404921,2018-05-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180511_HKK22_CD5\w2\l1\HKK22_CD5_w2l1.lsm,.lsm,4455527,2018-05-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180511_HKK22_CD5\w2\l2\HKK22_CD5_w2l2.lsm,.lsm,7899913,2018-05-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180511_HKK22_CD5\w3\layer 1\HKK22_CD5_w3l1.lsm,.lsm,4455528,2018-05-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180511_HKK22_CD5\w3\layer 2\HKK22_CD5_w3l2.lsm,.lsm,6021157,2018-05-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 1\layer 1\w1l1.lsm,.lsm,5394865,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 1\layer 2\w1l2.lsm,.lsm,9152377,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 2\layer 1\w2l1.lsm,.lsm,7899873,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 2\layer 2\w2l2.lsm,.lsm,10091755,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 3\layer 1\w3l1.lsm,.lsm,8839249,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 3\layer 2\w3l2.lsm,.lsm,7899871,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 4\layer 1\w4l1.lsm,.lsm,7899872,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 4\layer 2\w4l2.lsm,.lsm,10404880,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 5\layer 1\w5l1.lsm,.lsm,8212999,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 5\layer 2\w5l2.lsm,.lsm,8839251,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK22L1_red\worm 5\layer 2\REDO\w5l2_redo.lsm,.lsm,12596773,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK5L1_red\worm 1\layer 1\w1l1.lsm,.lsm,8212997,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK5L1_red\worm 1\layer 2\w1l2.lsm,.lsm,7273619,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK5L1_red\worm 2\layer 1\w2l1.lsm,.lsm,8839251,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180618_HKK5L1_red\worm 2\layer 2\w2l2.lsm,.lsm,8839250,2018-06-18
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180806_CD1_mount\worm 1\180806_HKK22_CD1_w1l1.lsm,.lsm,12283830,2018-08-06
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180806_CD1_mount\worm 2\180806_HKK22_CD1_w2l1.lsm,.lsm,10405074,2018-08-06
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180806_CD1_mount\worm 2\180806_HKK22_CD1_w2l1_Max.lsm,.lsm,385050,2018-08-06
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180806_CD1_mount\worm 2\180806_HKK22_CD1_w2l2.lsm,.lsm,9778822,2018-08-06
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180808_CD1_mount\w1l1_530 gain.lsm,.lsm,14475410,2018-08-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180808_CD1_mount\w2_540 gain.lsm,.lsm,14162280,2018-08-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180808_CD1_mount\w3_550 gain.lsm,.lsm,9152264,2018-08-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180808_CD1_mount\w4_550 gain.lsm,.lsm,9465390,2018-08-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180808_CD1_mount\w5_510 gain.lsm,.lsm,12596651,2018-08-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK22_CD1_anti-gfp\worm 1\HKK22_CD1_anti-gfp_w1.lsm,.lsm,10404929,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK22_CD1_anti-gfp\worm 1\HKK22_CD1_anti-gfp_w2.lsm,.lsm,13536189,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK22_CD1_anti-gfp\worm 1\HKK22_CD1_anti-gfp_w3.lsm,.lsm,21051213,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK22_CD1_HSP60\HKK22_CD1_HSP60.lsm,.lsm,54618251,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK22_CD1_HSP60\HKK22_CD1_w2_HSP60.lsm,.lsm,105296128,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK22_CD1_HSP60\HKK22_CD1_w2_HSP60_Max.lsm,.lsm,2258952,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK22_CD1_HSP60\HKK22_CD1_w3_HSP60.lsm,.lsm,101002912,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK22_CD1_HSP60\HKK22_CD1_w4_HSP60.lsm,.lsm,94563088,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK5_CD1_anti-gfp\HKK5_CD1_anti-gfp.lsm,.lsm,9152417,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK5_CD1_HSP60\HKK5_CD1_w1_HSP60.lsm,.lsm,98856304,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK5_CD1_HSP60\HKK5_CD1_w2_HSP60.lsm,.lsm,109589342,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK5_CD1_HSP60\HKK5_CD1_w3_HSP60.lsm,.lsm,75243615,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180811_HKK5_CD1_HSP60\HKK5_CD1_w4_HSP60.lsm,.lsm,70950398,2018-08-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\older confocal not in paper\180826_BZ33_CB3%D5_JC-9\BZ33_CB3%D5_JC-9_w1.lsm,.lsm,94884830,2018-08-26
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\N2_CD5_w1\N2_CD5_w1.lsm,.lsm,30132364,2018-11-23
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w10\w10.lsm,.lsm,39526425,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w2\w2.lsm,.lsm,35768471,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w2\100x tail\w2_100x_tail.lsm,.lsm,75849784,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w3\w3.lsm,.lsm,50798953,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w4\w4.lsm,.lsm,100899258,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w5\w5.lsm,.lsm,50485971,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w6\w6.lsm,.lsm,39526412,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w7\w7.lsm,.lsm,27627341,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w8\w8.lsm,.lsm,60193012,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112318_N2_CD5_20x muscle size\w9\w9.lsm,.lsm,50485964,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112418_BZ33_CD5_20x muscle size\20x zoom in_scale.lsm,.lsm,2264833,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112418_BZ33_CD5_20x muscle size\BZ33_CD5.lsm,.lsm,158516610,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112418_BZ33_CD5_20x muscle size\BZ33_CD5_1.lsm,.lsm,79294143,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112418_BZ33_CD5_20x muscle size\BZ33_CD5_2.lsm,.lsm,50485983,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112418_BZ33_CD5_20x muscle size\BZ33_CD5_max.lsm,.lsm,6963634,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112418_BZ33_CD5_20x muscle size\w1\w1.lsm,.lsm,39526424,2018-11-24
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112518_BZ33_IBD5_20x\BZ33_IBD5.lsm,.lsm,236172438,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112518_BZ33_IBD5_20x\BZ33_IBD5_1.lsm,.lsm,9152493,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112518_N2_IBD5_20x\N2_IBD5.lsm,.lsm,351403956,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112518_N2_IBD5_20x\N2_IBD5_1.lsm,.lsm,41404899,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112518_N2_IBD5_20x\N2_IBD5_1_Max.lsm,.lsm,1324779,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112518_N2_IBD5_20x\N2_IBD5_2.lsm,.lsm,6334354,2018-11-25
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112618_BZ33_CB3%D5_20x\BZ33_CB3%D5.lsm,.lsm,120315532,2018-11-26
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112618_BZ33_CB3%D5_20x\BZ33_CB3%D5_1.lsm,.lsm,30132655,2018-11-26
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112618_BZ33_CB3%D5_20x\BZ33_CB3%D5_2.lsm,.lsm,50173292,2018-11-26
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112618_BZ33_CB3%D5_20x\BZ33_CB3%D5_3.lsm,.lsm,10092018,2018-11-26
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112618_N2_CB3%D5_20x\N2_CB3%D5.lsm,.lsm,217097716,2018-11-26
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112618_N2_CB3%D5_20x\N2_CB3%D5_1.lsm,.lsm,105284341,2018-11-26
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_1.lsm,.lsm,7586763,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_10.lsm,.lsm,6647387,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_11.lsm,.lsm,7273639,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_12.lsm,.lsm,5708009,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_13.lsm,.lsm,5394883,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_14.lsm,.lsm,5394883,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_2.lsm,.lsm,7586763,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_2_Max.lsm,.lsm,384873,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_3.lsm,.lsm,6334259,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_4.lsm,.lsm,7273637,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_5.lsm,.lsm,5394881,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_6.lsm,.lsm,7273637,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_7.lsm,.lsm,6021133,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_8.lsm,.lsm,7586763,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CB3%D5_100x\full worm\BZ33_CB3%D5_9.lsm,.lsm,5081755,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_1.lsm,.lsm,6960505,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_10.lsm,.lsm,7899885,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_11.lsm,.lsm,6960507,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_12.lsm,.lsm,8839263,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_13.lsm,.lsm,6647381,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_14.lsm,.lsm,8213011,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_15.lsm,.lsm,8526137,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_16.lsm,.lsm,6647381,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_17.lsm,.lsm,7899885,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_18.lsm,.lsm,7899885,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_19.lsm,.lsm,8839263,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_2.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_20.lsm,.lsm,8213011,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_21.lsm,.lsm,7586759,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_3.lsm,.lsm,7273631,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_4.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_5.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_6.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_7.lsm,.lsm,8526135,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_8.lsm,.lsm,7586757,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5\BZ33_CD5_9.lsm,.lsm,7273631,2018-11-28
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_1.lsm,.lsm,6960507,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_10.lsm,.lsm,7899887,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_11.lsm,.lsm,9152391,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_2.lsm,.lsm,8213011,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_3.lsm,.lsm,8213011,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_4.lsm,.lsm,7899885,2018-11-27
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\112718_BZ33_CD5_100x\full worm\BZ33_CD5_BAD (muscles not flat)\BZ33_CD5_5.lsm,.lsm,7586759,2018-11-27
